case_id,panel_id,geometry_model,variant_id,curve_id,solver_model,mode_family,p,q,sample_index,b_over_A4,a,b,guided,domain_valid,kx,ky,kz,kz_normalized_against_n4,xi3,xi5,eta2,eta4
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,88,1.5043933054393308,4.4885974862673843e-05,1.1221493715668461e-05,1,1,189243.18300973999,226490.82052449061,9420155.4411647972,0.50892007571850439,2.6577161635168674e-06,2.6577161635168674e-06,1.4242655532126899e-07,2.8161901827980389e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,89,1.5209205020920504,4.537909014763438e-05,1.1344772536908595e-05,1,1,187401.91082069345,224538.05912263607,9420238.9987531882,0.5177947965274966,2.6512305044243913e-06,2.6512305044243913e-06,1.4242528301803738e-07,2.8064056180417665e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,90,1.5374476987447701,4.5872205432594917e-05,1.1468051358148729e-05,1,1,185595.67128972296,222617.40213979938,9420320.3421575483,0.52643442263087592,2.6449751103077463e-06,2.6449751103077463e-06,1.4242404241182347e-07,2.7969621117697153e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,91,1.5539748953974897,4.6365320717555453e-05,1.1591330179388863e-05,1,1,183823.49373571546,220728.117963097,9420399.5473066606,0.53484701256868117,2.6389387836588142e-06,2.6389387836588142e-06,1.424228324992044e-07,2.787843233144009e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,92,1.5705020920502095,4.6858436002516003e-05,1.1714609000629001e-05,1,1,182084.44190770944,218869.49406936689,9420476.6870039664,0.54304029335588155,2.6331110214513549e-06,2.6331110214513549e-06,1.4242165231362706e-07,2.7790335657385624e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,93,1.5870292887029291,4.735155128747654e-05,1.1837887821869135e-05,1,1,180377.61254800827,217040.83662181167,9420551.8310730737,0.55102167590550855,2.627481962725694e-06,2.627481962725694e-06,1.4242050092398479e-07,2.7705186311756678e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,94,1.6035564853556488,4.7844666572437076e-05,1.1961166643109269e-05,1,1,178702.13402017485,215241.47005543759,9420625.0464960802,0.55879826969285351,2.6220423408293612e-06,2.6220423408293612e-06,1.424193774332399e-07,2.7622848195302374e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,95,1.6200836820083684,4.8337781857397613e-05,1.2084445464349403e-05,1,1,177057.16499955888,213470.73665444992,9420696.3975450769,0.56637689669525915,2.6167834398400647e-06,2.6167834398400647e-06,1.4241828097709291e-07,2.7543193258124407e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,96,1.6366108786610882,4.8830897142358156e-05,1.2207724285589539e-05,1,1,175441.89322300619,211727.9961255292,9420765.9459071197,0.57376410464221028,2.6116970547485247e-06,2.6116970547485247e-06,1.4241721072269819e-07,2.7466100919238935e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,97,1.6531380753138079,4.9324012427318693e-05,1.2331003106829673e-05,1,1,173855.53429550034,210012.62516861976,9420833.7508029975,0.58096617960725827,2.6067754550297238e-06,2.6067754550297238e-06,1.4241616586742607e-07,2.7391457535426186e-06
