case_id,line_kind,line_id,mode_family,p,q,c_value,sample_index,x,y
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,203,0.094374709437470936,0.15062761506276157
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,204,0.094839609483960932,0.14644351464435157
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,205,0.095304509530450943,0.14225941422594146
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,206,0.095769409576940953,0.13807531380753146
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,207,0.096234309623430964,0.13389121338912136
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,208,0.09669920966992096,0.12970711297071136
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,209,0.097164109716410971,0.12552301255230125
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,210,0.097629009762900967,0.12133891213389125
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,211,0.098093909809390978,0.11715481171548126
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,212,0.098558809855880974,0.11297071129707126
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,213,0.099023709902370985,0.10878661087866115
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,214,0.099488609948860982,0.10460251046025115
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,215,0.099953509995351006,0.10041841004184093
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,216,0.100418410041841,0.096234309623430936
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,217,0.10088331008833101,0.092050209205020828
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,218,0.10134821013482101,0.087866108786610941
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,219,0.10181311018131102,0.083682008368200833
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,220,0.10227801022780102,0.079497907949790836
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,221,0.10274291027429101,0.075313807531380839
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,222,0.10320781032078102,0.071129707112970841
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,223,0.10367271036727102,0.066945606694560844
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,224,0.10413761041376103,0.062761506276150736
